Time,localhost,api_gateway,config_server,discovery_server,vets_service,discovery_server2,customers_service,discovery_server3,customers_server,visits_server,vets_server,api_gateway2,api_gateway3,api_gateway4,api_gateway5,discovery_server4,visits_client,discovery_server5,genai_client,discovery_server6,customers_server2,visits_server2,genai_server,vets_server2,admin_client,admin_client2,admin_client3,admin_client4,admin_client5,admin_client6,api_gateway_server,discovery_server
2025-05-19 01:50:00,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:50:15,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:50:30,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:50:45,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:51:00,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:51:15,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:51:30,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:51:45,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:52:00,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:52:15,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:52:30,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:52:45,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:53:00,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:53:15,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:53:30,,,0,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:53:45,,,,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:54:00,,,,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:54:15,,,,0,0,0,0,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:54:30,0,0,,0,,0,,,0,0,,,0,0,,0,,,0,,,0,,,,,,0,,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:54:45,0,0,,0,,0,,,0,0,,,0,0,,0,,,0,,0,0,,,0,0,,0,0,0,,,0,0,,,,,,,,,0,,
2025-05-19 01:55:00,0,0,,0,,0,,,,,,,,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,,,,,,,
2025-05-19 01:55:15,0,0,,0,,0,,,,,,,,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,,,,,,,
2025-05-19 01:55:30,0,0,,0,,0,,,,,,,,,,,,,,,0,,,,0,0,,,0,,,,,,,,,,,,,,,,
2025-05-19 01:55:45,0,0,,0,,0,,,,,,,,,,,,,,0,0,,,0,0,0,,,0,,,,,,,,,,,,,,,,
2025-05-19 01:56:00,0,0,,0,,0,,,,,,,,,,,,,,0,0,,,0,0,0,,,0,,,,,,,,,,,,,,,,
2025-05-19 01:56:15,0,0,,0,,0,,,,,,,,,,,,,,0,0,,,0,0,0,,,0,,,,,,,,,,,,,,,,
2025-05-19 01:56:30,0,0,,0,,0,,,,,,,,,,,,,,0,0,,,0,0,0,,,0,,,,,,,,,,,,,,,,
2025-05-19 01:56:45,0,0,,0,,0,,,,,,,,,,,,,,0,0,,,0,0,0,,,0,,,,,,,,,,,,,,,,
2025-05-19 01:57:00,0,0,,0,,0,,,,,,,,,,,,,,0,0,,,0,0,0,,,0,,,,,,,,,,,,,,,,
2025-05-19 01:57:15,0,0,,0,,0,,,,,,,,,,,,,,0,0,,,0,0,0,,,0,,,,,,,,,,,,,,,,
2025-05-19 01:57:30,0,0,,0,,0,,,,,,,,,,,,,,0,0,,,0,0,0,,,22,,,,,,,,,,,,,,,,
