Time,openeuler-home,openeuler-root,openeuler-swap,sda,source,Minutes
2025-05-17 16:59:45,3522560,2514944,4775936,,gc_stress,0.0
2025-05-17 17:00:00,3522560,3641344,8376320,,gc_stress,0.25
2025-05-17 17:00:15,4001792,3641344,6057984,,gc_stress,0.5
2025-05-17 17:00:30,4001792,3771816,6064397,2880886.628848485,gc_stress,0.75
2025-05-17 17:00:45,4001792,4096965,6075338,2880886.628848485,gc_stress,1.0
2025-05-17 17:01:00,4001792,4102049,6295333,2853853.0288484856,gc_stress,1.25
2025-05-17 17:01:15,2355200,4963335,6311048,2853853.0288484856,gc_stress,1.5
2025-05-17 17:01:30,2355200,5181183,6589645,2853853.0288484856,gc_stress,1.75
2025-05-17 17:01:45,2355200,5076155,6621181,2853853.0288484856,gc_stress,2.0
2025-05-17 17:02:00,2293760,5076155,6448956,2866055.0128484853,gc_stress,2.25
2025-05-17 17:02:15,2293760,5093313,6421293,2880042.852848485,gc_stress,2.5
2025-05-17 17:02:30,2293760,5139128,5777879,2880042.852848485,gc_stress,2.75
2025-05-17 17:02:45,2293760,5075880,5720876,2880042.852848485,gc_stress,3.0
2025-05-17 17:03:00,1064960,5075880,5816962,2880042.852848485,gc_stress,3.25
2025-05-17 17:03:15,1024000,5176175,5819242,2880042.852848485,gc_stress,3.5
2025-05-17 17:03:30,1024000,5152643,5842747,2880042.852848485,gc_stress,3.75
2025-05-17 17:03:45,965439,4966707,5842914,2880042.852848485,gc_stress,4.0
2025-05-17 17:04:00,940202,4917206,5839959,2880042.852848485,gc_stress,4.25
2025-05-17 17:04:15,939813,4357516,5827170,2880042.852848485,gc_stress,4.5
2025-05-17 17:04:30,821251,4292579,5728535,2880042.852848485,gc_stress,4.75
2025-05-17 17:04:45,809034,4482336,5737556,2880042.852848485,gc_stress,5.0
2025-05-17 17:05:00,798234,4482336,5822459,2880042.852848485,gc_stress,5.25
2025-05-17 17:05:15,798234,4945684,5834036,2880042.852848485,gc_stress,5.5
2025-05-17 17:05:30,863467,5049494,6122072,2880042.852848485,gc_stress,5.75
2025-05-17 17:05:45,895266,5043728,6223268,2880042.852848485,gc_stress,6.0
2025-05-17 17:06:00,954869,5055998,6259044,2871625.5728484853,gc_stress,6.25
2025-05-17 17:06:15,967030,5275773,6262361,2871625.5728484853,gc_stress,6.5
